product_name,product_url,product_type,clean_ingreds,price,descriere
this works Deep Sleep Shower Gel (250ml),https://www.lookfantastic.com/this-works-deep-sleep-shower-gel-250ml/10633447.html,Body Wash,"['coco-glucoside', 'cocamidopropyl betaine', 'glycerin', 'sodium chloride', 'phenoxyethanol', 'parfum', 'glyceryl oleate', 'coconut acid', 'linalool', 'citric acid', 'benzyl alcohol', 'disodium edta', 'panthenol', 'ethylhexyl glycerin', 'cinnamomum camphora bark oil', 'lavandula angustifolia', 'ormenis multicaulis oil', 'pogostemon cablin flower extract', 'vetiveria zizanoides root oil', 'dehydroacetic acid', 'hydrogenated palm glycerides citrate', 'tocopherol']",£18.00,"Acest gel de duș de somn profund de către aceste lucrări este conceput pentru a întineri și relaxa corpul, oferind în același timp o curățare minuțioasă și profundă pentru a -ți lăsa pielea moale și suplă.Formulată cu uleiuri esențiale calmante de lavandă și camomile Abd ventivert, acest gel este lipsit de sulfați și alcool. Modul perfect de a se îndepărta după o zi stresantă, acest gel de duș protejează pielea, în timp ce calmând o calmare pentru a vă lăsa să vă simțiți total relaxat, hidratat și ușor fragrat."
Laura Mercier Crème Brûlée Crème Body Wash 200ml,https://www.lookfantastic.com/laura-mercier-creme-brulee-creme-body-wash-200ml/11220131.html,Body Wash,"['sodium laureth sulfate', 'tea-lauryl sulfate', 'parfum', 'cocamide mea', 'macadamia ternifolia seed oil', 'cocamidopropyl betaine', 'decyl glucoside', 'isostearyl ethylimidazolinium ethosulfate', 'sodium lauroyl', 'polyquaternium-7', 'glycerin', 'guar hydroxypropultrimonium chloride', 'macadamia ternifolia seed oil', 'butyrospermum parkii', 'glycol distearate', 'mel', 'vanilla planifolia extract', 'cinnamomum cassia oil', 'coffea arabica seed extract', 'theobroma cacao extract', 'myristica fragrans extract', 'panthenol', 'retinyl palmitate', 'tocopherol', 'linolenic acid', 'linolenic acid', 'aloe barbadenis extract', 'hydrolyzed oat protein', 'hydrolyzed silk', 'prunus amygdalus dulcis', 'peg-60 almond glycerides', 'sodium pca', 'octyldodecanol', 'arachidyl propionate', 'lecithin', 'benzophenone-4', 'citric acid', 'trisodium edta', 'phenoxyethanol', 'methylparaben', 'propylparaben', 'ci 19140', 'ci 17200']",£33.00,"Cloak -te în epitetul de lux Withlaura Merciercrã¨me Brã »lã © e Créme Wash.Piele netedă mătăsoasă.O fuziune delicioasă de caramel decadent, zahăr rotit și fasole de vanilie miroase ușor corpul cu o îngăduință supremă, transportându -se pe sine într -o lume de patiserii franceze strălucitoare în după -amiaza înghețată."
Bubble T Ice Tea Shower Gel Peach 200ml,https://www.lookfantastic.com/bubble-t-ice-tea-shower-gel-peach-200ml/12322520.html,Body Wash,"['sodium laureth sulfate', 'cocamidopropyl betaine', 'sodium chloride', 'parfum', 'aloe barbadenis extract', 'phenoxyethanol', 'caprylhydroxamic acid', 'citric acid', 'limonene', 'ci 14700', 'ci 17200']",£3.99,Descrie indisponibil
L:A BRUKET No. 069 Hand & Body Wash 450ml - Lemongrass,https://www.lookfantastic.com/l-a-bruket-no.-069-hand-body-wash-450ml-lemongrass/11369955.html,Body Wash,"['glycerin', 'cocamidopropyl betaine', 'sodium levulinate', 'sodium anisate', 'disodium lauroyl (from veg)', 'sodium lauryl sulfoacetate', 'caprylyl wheat bran/straw glycosides (from wheat bran)', 'fusel wheat bran/straw glycosides', 'polyglyceryl-5 oleate', 'sodium cocoyl glutamate', 'glyceryl caprylate', 'citral', 'linalool', 'geraniol']",£27.50,"Reîmprospătare și întineriți Withl: A Bruket nr. 069 Wash & Body Wash;O formulă ușoară care funcționează pentru curățarea, hidratarea și înmuierea pielii. Înălțând puterile uleiului esențial de lămâie organică, mâna lichidă și spălarea corpului elimină fără efort impuritățile fără a se usca excesiv, în timp ce stimulând pielea și simțurile pentru a vă lăsa să vă simțiți revitalizate și restaurate.Găzduit într-o sticlă de pompă pentru o aplicație fără mizerie."
Aromatherapy Associates Relax Body Wash 250ml,https://www.lookfantastic.com/aromatherapy-associates-relax-body-wash-250ml/11715381.html,Body Wash,"['sodium c14-16 olefin sulfonate', 'cocamidopropyl betaine', 'disodium lauryl sulfosuccinate', 'cocamide mea', 'polysorbate-20', 'lavandula angustifolia', 'cananga odorata flower oil', 'citrus aurantium amara flower water', 'pogostemon cablin flower extract', 'vetiveria zizanoides root oil', 'parfum', 'glyceryl oleate', 'coco-glucoside', 'sodium cocoyl isethionate', 'phenoxyethanol', 'sodium chloride', 'citric acid', 'sodium benzoate', 'benzoic acid', 'coconut acid', 'dehydroacetic acid', 'sodium isethionate', 'panthenol', 'tocopherol', 'hydrogenated palm glycerides citrate', 'benzyl benzoate', 'linalool', '']",£22.00,Eroare La Extragerea Descriere: 404 Eroare client: Nu este găsit pentru URL: https://www.lookfantastic.com/p/aromatherapy-associates-relax-body-wash-250ml/11715381/
ManCave Sensitive Body Wash 200ml,https://www.lookfantastic.com/mancave-sensitive-body-wash-200ml/12039675.html,Body Wash,"['cocamidopropyl betaine', 'sodium cocoamphoacetate', 'decyl glucoside', 'sodium chloride', 'betaine', 'acrylates/c10-30 alkyl', 'parfum', 'phenoxyethanol', 'aloe barbadenis extract', 'styrene/acrylates', 'xanthan gum', 'benzoic acid', 'arganine', 'coco-glucoside', 'panthenol', 'glycerin', 'bulnesia sarmientoi wood oil', 'cedrus atlantica bark oil', 'dehydroacetic acid', 'tocopherol', 'sodium hydroxide', 'citric acid', 'cucumis sativus extract', 'pogostemon cablin flower extract', 'camellia sinensis extract', 'potassium sorbate', 'sodium benzoate']",£2.99,"Bucurați -vă de o curățare calmantă cu spălarea corpului sensibilă, cu un gel de duș blând, special formulat pentru bărbați. Folosind cele mai bune științe și natură, spălarea corpului realizează o curățare delicată, dar eficientă, eliminând impuritățile fără a dezbrăca pielea uleiurilor sale naturale.Infuzată cu ingrediente derivate în mod natural, combină aloe vera și castraveți cu L-arginină și vitamina E pentru a calma pielea în timp ce se blochează în hidratare după curățare.Pielea se simte moale, curată și confortabilă.Infuzat cu parfumul de la Woodsman al mărcii pentru o experiență calmantă și terapeutică.100% ambalaje reciclabile și conforme cu BPA.Free de la parabeni, sulfați (SLS, SLES), colorant sintetic, uleiuri minerale și petrolatum.Cruelty fără certificare.Vegan.Nu a fost niciodată testat pe animale. Formulate și dezvoltate în Marea Britanie."
Laura Mercier Almond Coconut Body Wash 200ml,https://www.lookfantastic.com/laura-mercier-almond-coconut-body-wash-200ml/11220045.html,Body Wash,"['sodium laureth sulfate', 'tea-lauryl sulfate', 'parfum', 'lauramidopropyl betaine', 'cocamide mea', 'peg-7 glyceryl cocoate', 'peg-150 distearate', 'glycol distearate', 'decyl glucoside', 'sodium lauroyl', 'peg-6 capric triglyceride', 'macadamia ternifolia seed oil', 'peg-75 shea butter glycerides', 'glycerin', 'polyquaternium-7', 'guar hydroxypropultrimonium chloride', 'panthenol', 'mel', 'vanilla planifolia extract', 'cinnamomum cassia oil', 'coffea arabica seed extract', 'theobroma cacao extract', 'myristica fragrans extract', 'mel', 'butylene glycol', 'prunus amygdalus dulcis', 'hydrolyzed opuntia ficus indica flower extract', 'hydrolyzed oat protein', 'citric acid', 'disodium edta', 'phenoxyethanol', 'methylparaben', 'propylparaben']",£33.00,Eroare La Extragerea Descriere: 404 Eroare client: Nu este găsit pentru URL: https://www.lookfantastic.com/p/laura-mercier-almond-coconut-body-wash-200ml/11220045/
Shea Moisture African Water Mint & Ginger Detox Body Wash 384ml,https://www.lookfantastic.com/shea-moisture-african-water-mint-ginger-detox-body-wash-384ml/11982743.html,Body Wash,"['decyl glucoside', 'sodium lauroyl', 'cocamidopropyl betaine', 'caprylyl glycol', 'parfum', 'xanthan gum', 'glycerin', 'caprylhydroxamic acid', 'menthol', 'butyrospermum parkii', 'charcoal powder', 'mentha piperita extract', 'zinc pca', 'zingiber officinale root extract', 'mentha aquatica extract', 'opuntia tuna extract', 'calendula officinalis extract', 'limonene']",£10.99,Eroare La Extragerea Descriere: 404 Eroare client: Nu este găsit pentru URL: https://www.lookfantastic.com/p/shea-moisture-african-water-min-ger-detox-body-wash-384ml/11982743/
Caudalie Rose de Vigne Shower Gel 200ml,https://www.lookfantastic.com/caudalie-rose-de-vigne-shower-gel-200ml/11254556.html,Body Wash,"['decyl glucoside', 'sodium cocoyl glutamate', 'glycerin', 'parfum', 'sucrose cocoate', 'acrylates/c10-30 alkyl', 'caprylyl glycol', 'potassium sorbate', 'citric acid', 'aloe barbadenis extract', 'limonene', 'linalool']",£9.00,"Rafinați -vă ritualul de baie cu gelul de duș Rose de Vigne de la Caudalie.O spălătorie blândă fără săpun infuzată cu o petală delicată de trandafir, rubarbă și parfum de mosc.Introduceți îngăduință în momentul dvs. de bunăstare cu acest nectar de delicat parfumat de duș."
Weleda Kids 2 in 1 Wash 150ml - Happy Orange,https://www.lookfantastic.com/weleda-kids-2-in-1-wash-150ml-happy-orange/11540193.html,Body Wash,"['sesamium indicum seed oil', 'glycerin', 'coco-glucoside', 'alcohol', 'disodium cocoyl glutamate', 'carrageenan', 'citrus aurantium dulcis', 'calendula officinalis extract', 'xanthan gum', 'lactic acid', 'sodium cocoyl glutamate', 'parfum', 'limonene', 'linalool', 'benzyl benzoate', 'citral']",£5.95,"Pentru o experiență de baie distractivă, fără lacrimi, încercați Theweleda Kids 2-in-1 Wash;Un șampon convenabil și o spălare a corpului care curăță ușor pielea și părul delicat al copilului."
Bubble T Shower Gel - Hibiscus & Acai Berry Tea 200ml,https://www.lookfantastic.com/bubble-t-shower-gel-hibiscus-acai-berry-tea-200ml/11284518.html,Body Wash,"['sodium laureth sulfate', 'cocamidopropyl betaine', 'sodium chloride', 'parfum', 'glycerin', 'lycium chinense extract', 'propylene glycol', 'citrus aurantium dulcis', 'phenoxyethanol', 'chlorphenesin', 'citric acid', 'limonene', 'linalool', 'ci 14700', 'ci 17200']",£3.00,Descrie indisponibil
Bubble T X Pantone Pink Grapefruit & Peony Shower Gel 200ml,https://www.lookfantastic.com/bubble-t-x-pantone-pink-grapefruit-peony-shower-gel-200ml/12466027.html,Body Wash,"['sodium laureth sulfate', 'cocamidopropyl betaine', 'sodium chloride', 'parfum', 'citrus grandis', 'phenoxyethanol', 'caprylhydroxamic acid', 'citric acid', 'limonene', 'ci 17200', 'ci 14700', '']",£3.99,Descrie indisponibil
Cowshed RELAX Calming Bath & Shower Gel 300ml,https://www.lookfantastic.com/cowshed-relax-calming-bath-shower-gel-300ml/12201676.html,Body Wash,"['sodium cocoamphoacetate', 'cocamidopropyl betaine', 'disodium lauryl sulfosuccinate', 'lauryl glucoside', 'lavandula angustifolia', 'eucalyptus globulus', 'styrax tonkinensis (benzoin) resin extract', 'tocopherol', 'glyceryl oleate', 'coco glucoside', 'glycerin', 'parfum', 'benzyl alcohol', 'dehydroacetic acid', 'limonene', 'linalool', 'geraniol', 'benzyl salicylate', 'hexyl cinnamal', 'hydroxycitronellal']",£20.00,"Răsfățați -vă noul copil cu balsamul nostru de fund.Conceput pentru a avea grijă și a proteja pielea delicată a bebelușului tău, balsamul calmant este natural și foarte blând.Un amestec de uleiuri esențiale și ulei de pajiști, un ulei vegetal stabil, care este sigur și de lungă durată, hidratează pielea.Natura calmantă a balsamului protejează fundul bebelușului de umezeală care poate duce la erupții cutanate."
Balance Me Super Moisurising Body Wash 250ml,https://www.lookfantastic.com/balance-me-super-moisurising-body-wash-250ml/11419251.html,Body Wash,"['disodium lauryl sulfosuccinate', 'sodium cocoamphoacetate', 'cocamidopropyl betaine', 'lauryl glucoside', 'sodium chloride', 'citric acid', 'glyceryl oleate', 'coco-glucoside', 'butyrospermum parkii', 'aloe barbadenis extract', 'pelargonium graveolens extract', 'pogostemon cablin flower extract', 'citrus aurantium bergamia', 'lavandula angustifolia', 'achillea millefolium extract', 'anthemis nobilis flower water', 'styrax benzoin', 'coriandrum sativum extract', 'citrus aurantium amara flower water', 'tocopherol', 'hydrogenated palm glycerides citrate', 'dehydroacetic acid', 'benzyl alcohol', 'potassium sorbate', 'citronellol', 'geraniol', 'linalool', 'limonene', 'benzyl benzoate']",£10.80,"Experimentați un ritual de baie luxos, cu o spălare a corpului super hidratant;O formulă de curățare blândă dedicată clarificării și răcoririi de la vârf până la vârf.infuzat cu un amestec de benzoin, yarrow și shea, unt de duș luxos, ultra-hidratant, elimină fără efort impuritățile fără a usca sau a nere pe o etanșare incomodă.Combate pielea uscată, flăcătoare pentru a -l lăsa să se simtă netedă, suplă și profund hidratată.99% natural.Sulfat liber."
Sea Magik Bath Shower Gel 350ml,https://www.lookfantastic.com/sea-magik-bath-shower-gel-350ml/10571456.html,Body Wash,"['sodium coceth sulfate', 'cocamidopropyl betaine', 'cetyl palmitate', 'beheneth-10', 'castor oil', 'parfum', 'phenoxyethanol', 'xanthan gum', 'sodium chloride', 'dmdm hydantoin', 'lauryl pyrrlidone', 'ci 42090', 'citric acid', 'benzoic acid', 'dehydroacetic acid', 'ci 77019', 'titanium dioxide', 'chamomilla recutita flower oil', 'tilia vulgaris (linden blossom) flower extract', 'melissa officinalis leaf oil', 'aspalathus linearis leaf extract']",£7.35,Eroare La Extragerea Descriere: 404 Eroare client: Nu este găsit pentru URL: https://www.lookfantastic.com/p/sea-magik-hath-shower-gel-350ml/10571456/
SVR Topialyse All-Over Gentle Wash-Off Cleanser -  50ml,https://www.lookfantastic.com/svr-topialyse-all-over-gentle-wash-off-cleanser-50ml/11643700.html,Body Wash,"['sodium laureth sulfate', 'glycerin', 'disodium lauryl sulfosuccinate', 'cocamidopropyl betaine', 'castor oil', 'peg-7 glyceryl cocoate', 'calcium gluconate', 'camelina sativa seed oil', 'gluconolactone', 'helianthus annuus seed oil', 'tocopherol', 'citric acid', 'disodium edta', 'glyceryl oleate', 'hydrogenated palm glycerides citrate', 'lactic acid', 'peg-120 methyl glucose dioleate', 'polyquaternium-7', 'sodium chloride', 'sodium hydroxide', 'sodium benzoate', 'coco-glucoside', 'parfum']",£3.00,Eroare La Extragerea Descriții: 404 Eroare client: Nu este găsit pentru URL: https://www.lookfantastic.com/p/svr-topialyse-all-over-gentle-wash-hfa-ch-leanser-50ml/11643700/
Rituals The Ritual of Karma Foaming Shower Gel,https://www.lookfantastic.com/the-ritual-of-karma-foaming-shower-gel/12063686.html,Body Wash,"['sodium laureth sulfate', 'cocamidopropyl betaine', 'isopentane', 'sorbitol', 'peg-120 methyl glucose dioleate', 'isopropyl palmitate', 'isobutane', 'parfum', 'sodium benzoate', 'camellia sinensis extract', 'nelumbo nucifera flower extract', 'citric acid', 'castor oil', 'guar hydroxypropultrimonium chloride', 'benzyl salicylate', 'butylphenyl methylpropional', 'limonene', 'linalool', 'hexyl cinnamal', 'citronellol', 'alpha-isomethyl ionone', 'citral', 'glycerin']",£8.50,"Radiați vibrații Zen cu theritual de gel de duș cu spumare karma.Formula luxoasă de la gel-foam este îmbogățită cu lotus sfânt un simbol al purității, frumuseții și înțelepciunii, împreună cu mirosul proaspăt al ceaiului alb organic.Spălarea corpului vă lasă pielea să se simtă curățată, hidratată și moale la atingere pentru a vă pregăti să vă începeți ziua cu intenții pozitive.Învățați -vă pielea și simțurile în acest parfum de vară înălțător pentru a vă lăsa să vă simțiți curățat, calm și centrat toată ziua!"
APIVITA Pure Jasmine Mini Shower Gel with Essential Oils 75ml,https://www.lookfantastic.com/apivita-pure-jasmine-mini-shower-gel-with-essential-oils-75ml/11902705.html,Body Wash,"['sodium laureth sulfate', 'glycerin', 'peg-4 rapeseedamide', 'decyl glucoside', 'disodium cocoyl glutamate', 'cocamidopropyl betaine', 'parfum', 'coco-glucoside', 'glyceryl oleate', 'polysorbate-20', 'jasminum officinale extract', 'aloe barbadenis extract', 'propolis extract', 'panthenol', 'citrus aurantium amara flower water', 'arganine', 'citric acid', 'sideritis perfoliata extract', 'sideritis raeseri extract', 'sideritis scardica extract', 'pogostemon cablin flower extract', 'saponaria officinalis extract', 'lavandula angustifolia', 'glycereth-2 cocoate', 'guar hydroxypropultrimonium chloride', 'glycol distearate', 'sodium chloride', 'dehydroacetic acid', 'sodium gluconate', 'sodium cocoyl glutamate', 'lactic acid', 'acrylates/c10-30 alkyl', 'sodium hydroxide', 'benzyl alcohol', 'linalool', 'hexyl cinnamal', 'hydroxycitronellal', 'benzyl salicylate', 'citronellol', 'eugenol']",£5.22,Descrie indisponibil
